driver_id,trip_id,Velocity (mph),Acceleration (mph per s),Time (s),Increment Traveled (feet),Change in Direction per s,Direction (deg),Direction(card)
1,147,17.820322780466103,-2.478576500036752,77,7.95550124127951,0.3148965203610814,42.7660868861484,Northeast
1,147,15.291179156625052,-2.529143623841051,78,6.826419266350469,0.34355932531727973,42.42252756083112,Northeast
1,147,8.971193008736357,-6.319986147888695,79,4.004996878900159,0.20888198896351895,42.2136455718676,Northeast
1,147,7.6554273558044015,-1.3157656529319555,80,3.4176014981269645,0.24829682524115526,41.96534874662645,Northeast
1,147,12.633679432374374,4.978252076569972,81,5.640035460881416,0.45172448929704245,41.513624257329404,Northeast
1,147,7.944898237233834,-4.68878119514054,82,3.5468295701936756,0.2893238498676993,41.224300407461705,Northeast
1,147,9.324966916831356,1.3800686795975219,83,4.162931659299712,0.3251515936169227,40.89914881384478,Northeast
1,147,8.559027982195195,-0.7659389346361607,84,3.820994634908569,0.25694957942450003,40.64219923442028,Northeast
1,147,7.292911627052607,-1.2661163551425876,85,3.2557641192199136,0.16763533947051457,40.47456389494977,Northeast
1,147,7.775736621053903,0.4828249940012954,86,3.4713109915419205,0.25079827738124294,40.223765617568525,Northeast
1,147,4.112093384153643,-3.66364323690026,87,1.8357559750685906,0.052954758486023934,40.1708108590825,Northeast
1,147,1.805945735618828,-2.306147648534815,88,0.8062257748298338,0.022916898658436935,40.147893960424064,Northeast
1,147,1.9269208598175278,0.12097512419869982,89,0.8602325267042534,0.017626208331506632,40.13026775209256,Northeast
1,147,1.5026376808799728,-0.42428317893755496,90,0.6708203932499878,0.022013608478687274,40.10825414361387,Northeast
1,147,0.8076434857038702,-0.6949941951761026,91,0.3605551275463706,0.008348908534713928,40.099905235079156,Northeast
1,147,3.2071919181739474,2.3995484324700773,92,1.431782106327655,0.11466081472330103,39.985244420355855,Northeast
1,147,2.734268457924262,-0.47292346024968523,93,1.2206555615733312,0.10098791092633519,39.88425650942952,Northeast
1,147,2.697317185649538,-0.03695127227472428,94,1.2041594578792578,0.09995057457975065,39.78430593484977,Northeast
1,147,1.1200000000000512,-1.5773171856494868,95,0.5000000000000228,0.009591078452359625,39.77471485639741,Northeast
1,147,0.5008792269599529,-0.6191207730400983,96,0.22360679774997896,0.007455009112042887,39.78216986550945,Northeast
1,147,2.6218527800012703,2.1209735530413174,97,1.1704699910719956,0.08393989027958781,39.698229975229864,Northeast
1,147,0.31678383797164533,-2.305068942029625,98,0.14142135623734164,0.0010844614444138756,39.69931443667428,Northeast
1,147,0.0,-0.31678383797164533,99,0.0,0.0,39.69931443667428,Northeast
1,147,0.5008792269598391,0.5008792269598391,100,0.22360679774992814,0.007467263800300827,39.70678170047458,Northeast
1,147,2.412553833596239,1.9116746066363999,101,1.0770329614268923,0.07847476489421723,39.62830693558036,Northeast
1,147,0.31678383797155535,-2.095769995624684,102,0.14142135623730148,0.0010973555329982787,39.62940429111336,Northeast
1,147,0.31678383797164533,8.998357614586894e-14,103,0.14142135623734164,0.001096908591399881,39.63050119970476,Northeast
1,147,0.5008792269599529,0.18409538898830757,104,0.22360679774997896,0.007476821157695213,39.637978020862455,Northeast
1,147,2.553992952222125,2.0531137252621723,105,1.140175425099163,0.07720032448771974,39.560777696374736,Northeast
1,147,0.22400000000005096,-2.3299929522220744,106,0.10000000000002274,0.006380243318268697,39.567157939693004,Northeast
1,147,2.504396134799765,2.280396134799714,107,1.118033988749895,0.08455850840176282,39.48259943129124,Northeast
1,147,2.612266448890721,0.10787031409095604,108,1.1661903789690717,0.09083516743698539,39.391764263854256,Northeast
1,147,0.22400000000005096,-2.38826644889067,109,0.10000000000002274,0.006387388437730124,39.398151652291986,Northeast
1,147,4.973607141703025,4.749607141702974,110,2.2203603311174214,0.17730817973328783,39.2208434725587,Northeast
1,147,0.0,-4.973607141703025,111,0.0,0.0,39.2208434725587,Northeast
1,147,2.6973171856493687,2.6973171856493687,112,1.2041594578791823,0.09934649066660484,39.12149698189209,Northeast
1,147,1.805945735618828,-0.8913714500305407,113,0.8062257748298338,0.024029215813925475,39.09746776607817,Northeast
1,147,2.113211773580701,0.307266037961873,114,0.94339811320567,0.025290077483113294,39.072177688595055,Northeast
1,147,3.866839536365585,1.753627762784884,115,1.7262676501632075,0.12504520246758233,38.94713248612747,Northeast
1,147,2.612266448890721,-1.254573087474864,116,1.1661903789690717,0.03324836665363762,38.913884119473835,Northeast
1,147,3.9119918200324357,1.2997253711417147,117,1.7464249196573371,0.13079234624402858,38.783091773229806,Northeast
1,147,3.4774151319622324,-0.43457668807020333,118,1.5524174696259965,0.11808791900767801,38.66500385422213,Northeast
1,147,3.4774151319622324,0.0,119,1.5524174696259965,0.11830232206825286,38.546701532153875,Northeast
1,147,3.5417509793885853,0.0643358474263529,120,1.5811388300841898,0.12369436121188926,38.423007170941986,Northeast
1,147,5.286589827100345,1.7448388477117596,121,2.360084744241225,0.19652007997043341,38.22648709097155,Northeast
1,147,3.694302640553462,-1.592287186546883,122,1.649242250247081,0.12547277323531603,38.10101431773624,Northeast
1,147,5.913769694534926,2.219467053981464,123,2.6400757564888058,0.2143164334678076,37.88669788426843,Northeast
1,147,6.323786207644879,0.41001651310995335,124,2.8231188426986065,0.2279236956325903,37.65877418863584,Northeast
1,147,3.91199182003237,-2.411794387612509,125,1.7464249196573078,0.13302545654386932,37.52574873209197,Northeast
1,147,5.811062553440588,1.8990707334082182,126,2.594224354214548,0.21387388484381376,37.311874847248156,Northeast
1,147,7.171499145924755,1.3604365924841666,127,3.2015621187164083,0.24742521733697487,37.06444962991118,Northeast
1,147,7.954365845244954,0.7828666993201994,128,3.5510561809129255,0.265160872343138,36.79928875756804,Northeast
1,147,13.109263900005981,5.154898054761027,129,5.852349955359813,0.4720634649343225,36.32722529263372,Northeast
1,147,11.821174222555062,-1.2880896774509196,130,5.277309920783509,0.3993182506403343,35.927907041993386,Northeast
1,147,11.821174222555143,8.171241461241152e-14,131,5.277309920783545,0.4020647754679061,35.52584226652548,Northeast
1,147,10.306434495013225,-1.5147397275419188,132,4.601086828130903,0.31398088231935617,35.211861384206124,Northeast
1,147,12.006483581798639,1.7000490867854143,133,5.360037313302963,0.4096474254648328,34.80221395874129,Northeast
1,147,11.45908338393613,-0.5474001978625083,134,5.115662224971486,0.3401477158140125,34.46206624292728,Northeast
1,147,14.785696872315413,3.326613488379282,135,6.600757532283666,0.47493344694748885,33.98713279597979,Northeast
1,147,15.681599918375678,0.8959030460602655,136,7.000714249274855,0.49951449599991804,33.48761829997987,Northeast
1,147,15.287897435553349,-0.393702482822329,137,6.824954212300602,0.426322433730391,33.06129586624948,Northeast
1,147,17.76533253277301,2.4774350972196597,138,7.930952023559379,0.5501988329802572,32.51109703326922,Northeast
1,147,17.27706641765318,-0.48826611511982776,139,7.712976079309454,0.47648754030832663,32.0346094929609,Northeast
1,147,18.45520761194519,1.1781411942920101,140,8.238931969618388,0.5850726418475993,31.449536851113297,Northeast
1,147,17.494959274030933,-0.9602483379142583,141,7.810249675906666,0.5012857796682617,30.948251071445036,Northeast
1,147,17.096058025170493,-0.3989012488604402,142,7.632168761236826,0.4243917413202887,30.523859330124747,Northeast
1,147,18.200603066931723,1.1045450417612308,143,8.125269226308804,0.5379240742573153,29.98593525586743,Northeast
1,147,17.471999999999976,-0.7286030669317469,144,7.799999999999989,0.4406779519174506,29.54525730394998,Northeast
1,147,17.3046342925818,-0.16736570741817758,145,7.725283166331159,0.45871830439832806,29.086538999551653,Northeast
1,147,16.307446151988405,-0.9971881405933942,146,7.280109889280537,0.4435446921916224,28.64299430736003,Northeast
1,147,15.673598693344195,-0.63384745864421,147,6.997142273814372,0.33899573889890533,28.303998568461125,Northeast
1,147,15.233646969783615,-0.4399517235605792,148,6.800735254367685,0.4388591992826605,27.865139369178465,Northeast
1,147,15.253396736465007,0.01974976668139128,149,6.8095521144933056,0.35367730894630256,27.511462060232162,Northeast
1,147,14.942663751821536,-0.31073298464347054,150,6.670832032063185,0.2500275160060852,27.261434544226077,Northeast
1,147,15.753428071375494,0.8107643195539573,151,7.032780389006916,0.38025350510330824,26.88118103912277,Northeast
1,147,16.060971826137994,0.3075437547625004,152,7.1700767080973185,0.28460164758755013,26.59657939153522,Northeast
1,147,16.448373536614415,0.38740171047642136,153,7.343023900274291,0.41850216806027163,26.178077223474947,Northeast
1,147,16.267397579207348,-0.1809759574070675,154,7.262231062146136,0.32239244010674284,25.855684783368204,Northeast
1,147,14.866918981416443,-1.4004785977909044,155,6.637017402418055,0.3793689827298614,25.476315800638343,Northeast
1,147,13.338819138139597,-1.5280998432768467,156,5.954829972383748,0.2505856122256951,25.225730188412648,Northeast
1,147,9.979947895655632,-3.358871242483964,157,4.455333881989121,0.16661998711697024,25.059110201295677,Northeast
1,147,7.030174962260836,-2.9497729333947964,158,3.138470965295016,0.1881151340769982,24.87099506721868,Northeast
1,147,4.9178076416224705,-2.1123673206383655,159,2.1954498400100313,0.13462276529276807,24.73637230192591,Northeast
1,147,4.226423547161349,-0.6913840944611218,160,1.886796226411316,0.11077992076303644,24.625592381162875,Northeast
1,147,5.532391887782412,1.305968340621063,161,2.469817807045719,0.032988814677100464,24.592603566485774,Northeast
1,147,5.4178372068566025,-0.11455468092580912,162,2.4186773244895545,0.15222240170191625,24.440381164783858,Northeast
1,147,7.115306318072296,1.6974691112156934,163,3.176476034853703,0.20917392596424378,24.231207238819614,Northeast
1,147,8.242469532852379,1.127163214780083,164,3.6796738985948116,0.12792360939617708,24.103283629423437,Northeast
1,147,10.33560370757317,2.0931341747207917,165,4.614108798023737,0.2982278533234215,23.805055776100016,Northeast
1,147,11.408617094109202,1.0730133865360312,166,5.09313263129875,0.2188846489915015,23.586171127108514,Northeast
1,147,10.641768274116819,-0.7668488199923829,167,4.750789408087865,0.31271491460127265,23.27345621250724,Northeast
1,147,9.663205265335138,-0.9785630087816806,168,4.313930922024615,0.1725187766984817,23.10093743580876,Northeast
1,147,7.723940963005855,-1.939264302329283,169,3.448187929913328,0.23705817079259361,22.863879265016166,Northeast
1,147,6.723732296872018,-1.0002086661338376,170,3.001666203960722,0.20636293523166316,22.657516329784503,Northeast
1,147,7.313522817356892,0.5897905204848746,171,3.264965543462898,0.11166095889812055,22.545855370886382,Northeast
1,147,6.6146407309845845,-0.6988820863723078,172,2.952964612046689,0.21453806869818948,22.331317302188193,East
1,147,4.9178076416224155,-1.696833089362169,173,2.195449840010007,0.1546741769612865,22.176643125226907,East
1,147,4.507913042639605,-0.40989459898281044,174,2.0124611797498235,0.017852807988450792,22.158790317238456,East
1,147,4.038217428519668,-0.4696956141199369,175,1.8027756377319946,0.11768707502345777,22.041103242214998,East
1,147,5.724065687952972,1.6858482594333042,176,2.555386467836148,0.18114904240324847,21.85995419981175,East
1,147,6.6146407309845285,0.8905750430315562,177,2.952964612046664,0.2219228526398922,21.638031347171857,East
1,147,6.339635320742048,-0.27500541024248015,178,2.8301943396169857,0.1977387269775832,21.440292620194274,East
1,147,5.4178372068566025,-0.9217981138854459,179,2.4186773244895545,0.1793725947346303,21.260920025459644,East
1,147,5.4178372068566025,0.0,180,2.4186773244895545,0.1807706055803351,21.08014941987931,East
1,147,7.6160000000000245,2.198162793143422,181,3.4000000000000106,0.26554468677404586,20.814604733105263,East
1,147,9.642412976013802,2.026412976013777,182,4.304648650006161,0.32189618021806155,20.4927085528872,East
1,147,11.255860695655477,1.613447719641675,183,5.0249378105604805,0.2762425264931565,20.216466026394045,East
1,147,13.170361878095811,1.9145011824403344,184,5.879625838435629,0.34136964943197157,19.875096376962073,East
1,147,13.022859900958753,-0.1475019771370576,185,5.813776741499443,0.35315346011228854,19.521942916849785,East
1,147,13.57558278675362,0.5527228857948661,186,6.0605280298007225,0.23664060934842013,19.285302307501365,East
1,147,11.572369852368157,-2.0032129343854628,187,5.166236541235784,0.3085181324714341,18.97678417502993,East
1,147,8.712995351771927,-2.85937450059623,188,3.889730067755324,0.21013516629954054,18.76664900873039,East
1,147,5.724065687952917,-2.9889296638190093,189,2.5553864678361236,0.21388303598467573,18.552765972745714,East
1,147,3.8277136779022976,-1.8963520100506197,190,1.7088007490635255,0.007703679664547991,18.545062293081166,East
1,147,0.6335676759431557,-3.194146001959142,191,0.28284271247462306,0.016259631391115192,18.52880266169005,East
1,147,0.31678383797160037,-0.3167838379715553,192,0.14142135623732158,0.008132133111093509,18.536934794801144,East
1,147,0.0,-0.31678383797160037,193,0.0,0.0,18.536934794801144,East
1,147,0.0,0.0,194,0.0,0.0,18.536934794801144,East
1,147,0.31678383797155535,0.31678383797155535,195,0.14142135623730148,0.008127498280021683,18.545062293081166,East
1,147,2.412553833596263,2.095769995624708,196,1.077032961426903,0.08975973051335018,18.455302562567816,East
1,147,0.0,-2.412553833596263,197,0.0,0.0,18.455302562567816,East
1,147,0.31678383797160037,0.31678383797160037,198,0.14142135623732158,0.008133398896923438,18.46343596146474,East
1,147,0.0,-0.31678383797160037,199,0.0,0.0,18.46343596146474,East
1,147,0.0,0.0,200,0.0,0.0,18.46343596146474,East
1,147,0.0,0.0,201,0.0,0.0,18.46343596146474,East
1,147,0.5008792269598961,0.5008792269598961,202,0.22360679774995357,0.02033061122865476,18.483766572693394,East
1,147,0.0,-0.5008792269598961,203,0.0,0.0,18.483766572693394,East
1,147,0.22400000000005096,0.22400000000005096,204,0.10000000000002274,0.01220009671691713,18.49596666941031,East
1,147,0.0,-0.22400000000005096,205,0.0,0.0,18.49596666941031,East
1,147,0.0,0.0,206,0.0,0.0,18.49596666941031,East
1,147,0.7083501958777171,0.7083501958777171,207,0.31622776601683794,0.03253070794557189,18.46343596146474,East
1,147,4.507913042639605,3.799562846761888,208,2.0124611797498235,0.03666290611182177,18.426773055352918,East
1,147,8.336291741535874,3.8283786988962687,209,3.721558813185658,0.3168273224646754,18.109945732888242,East
1,147,10.835674413713322,2.4993826721774486,210,4.8373546489791615,0.4257348088917645,17.684210923996478,East
1,147,12.370804339249705,1.535129925536383,211,5.522680508593618,0.36894775077307784,17.3152631732234,East
1,147,13.680514610203762,1.3097102709540565,212,6.107372593840965,0.4463569882172749,16.868906185006125,East
1,147,13.676846420136538,-0.00366819006722352,213,6.105735008989526,0.5490212203891289,16.319884964616996,East
1,147,12.963002121422306,-0.7138442987142319,214,5.7870545184921,0.6523665339623665,15.66751843065463,East
1,147,12.197206237495546,-0.76579588392676,215,5.445181356024797,0.7378653666077817,14.929653064046848,East
1,147,13.933088099915237,1.7358818624196903,216,6.220128616033588,0.7877223200681609,14.141930743978687,East
1,147,17.810465238168295,3.877377138253058,217,7.951100552753702,0.8667118211489733,13.275218922829714,East
1,147,22.800735426735706,4.990270188567411,218,10.17889974407844,0.9806162504087474,12.294602672420966,East
1,147,23.02737431840631,0.22663889167060347,219,10.280077820717102,1.0179236940942094,11.276678978326757,East
1,147,19.98125201282437,-3.046122305581939,220,8.92020179143945,0.8601853575803595,10.416493620746397,East
1,147,20.388922482563967,0.4076704697395961,221,9.102197536858913,0.8311118643683741,9.585381756378023,East
1,147,20.339644048016208,-0.04927843454775882,222,9.08019823572152,0.8182926569327442,8.767089099445279,East
1,147,15.551473242107939,-4.788170805908269,223,6.9426219830839,0.6615185473617977,8.105570552083481,East
1,147,15.719949109332342,0.16847586722440333,224,7.017834423809081,0.7244921970308287,7.381078355052653,East
1,147,13.983414175372229,-1.7365349339601135,225,6.242595614005459,0.6740950648745683,6.706983290178084,East
1,147,13.170361878095799,-0.81305229727643,226,5.879625838435624,0.5850218725427263,6.121961417635358,East
1,147,12.73455268158256,-0.43580919651323846,227,5.685068161420785,0.48672908909996426,5.635232328535394,East
1,147,10.201226592915214,-2.533326088667346,228,4.554119014694291,0.2282341299153421,5.406998198620052,East
1,147,11.220141888585902,1.0189152956706877,229,5.008991914547277,0.09081353961707528,5.316184659002976,East
1,147,13.147483409382854,1.9273415207969524,230,5.86941223633163,0.04181637952846895,5.358001038531445,East
1,147,11.617807021981463,-1.5296763874013912,231,5.18652099195601,0.14249550423916357,5.500496542770609,East
1,147,10.432245395886735,-1.185561626094728,232,4.657252408878006,0.0872421096580096,5.587738652428619,East
1,147,7.4461050220903875,-2.9861403737963474,233,3.3241540277189228,0.06634644619689212,5.654085098625511,East
1,147,8.3151986145852,0.8690935924948118,234,3.7121422386541063,0.07477024861259984,5.579314850012911,East
1,147,6.0852188128283204,-2.229979801756879,235,2.716615541441214,0.004046308052499725,5.583361158065411,East
1,147,8.514946858319352,2.4297280454910313,236,3.8013155617497105,0.05224605292831708,5.5311151051370935,East
1,147,9.474432120185206,0.9594852618658543,237,4.229657196511252,0.010253729257300392,5.541368834394394,East
1,147,8.715874253337983,-0.758557866847223,238,3.891015291668742,0.14849184779871116,5.689860682193105,East
1,147,9.421323898476356,0.7054496451383727,239,4.205948168962658,0.17670379391451707,5.866564476107622,East
1,147,11.981382891803438,2.5600589933270825,240,5.348831648126534,0.1486479411121442,6.015212417219766,East
1,147,10.030098703402626,-1.9512841884008125,241,4.4777226354476,0.19031606715637128,6.205528484376138,East
1,147,9.921961096476803,-0.10813760692582264,242,4.429446918070001,0.17686490834332336,6.382393392719461,East
1,147,9.835615283245003,-0.0863458132317998,243,4.39089968002009,0.18586320847814264,6.568256601197604,East
1,147,8.875602514759178,-0.9600127684858251,244,3.9623225512317752,0.24622712140355318,6.814483722601157,East
1,147,9.94973607690165,1.074133562142471,245,4.441846462902522,0.19058620746126032,7.005069930062417,East
1,147,10.613440535472087,0.6637044585704377,246,4.738143096192895,0.3069942720490202,7.312064202111437,East
1,147,10.613440535471932,-1.545430450278218e-13,247,4.738143096192826,0.3029196589145622,7.6149838610259994,East
1,147,11.184309008606746,0.5708684731348139,248,4.992995093128012,0.2157311225243408,7.83071498355034,East
1,147,8.224186768307204,-2.960122240299542,249,3.6715119501371443,0.2965200009997311,8.127234984550071,East
1,147,8.141406266733027,-0.08278050157417738,250,3.6345563690772438,0.36844288588939555,8.495677870439467,East
1,147,6.801637449908659,-1.3397688168243675,251,3.036445290137794,0.3044780564265679,8.800155926866035,East
1,147,7.944898237233834,1.1432607873251746,252,3.5468295701936756,0.3074085477706401,9.107564474636675,East
1,147,8.761808032592274,0.8169097953584403,253,3.91152144312155,0.3665034854821059,9.47406796011878,East
1,147,7.9195959492893335,-0.8422120833029405,254,3.5355339059327378,0.36070260641266216,9.834770566531443,East
1,147,6.838423210068123,-1.081172739221211,255,3.052867504494697,0.23270149520466,10.067472061736103,East
1,147,3.9183996733361472,-2.9200235367319753,256,1.749285568453637,0.13390502365895784,10.20137708539506,East
1,147,2.6973171856493208,-1.2210824876868265,257,1.204159457879161,0.0314888877914985,10.169888197603562,East
1,147,0.2239999999999873,-2.4733171856493334,258,0.09999999999999432,0.009967281262918348,10.17985547886648,East
1,147,2.612266448890688,2.388266448890701,259,1.166190378969057,0.07757859413477419,10.102276884731706,East
1,147,0.0,-2.612266448890688,260,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,261,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,262,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,263,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,264,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,265,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,266,0.0,0.0,10.102276884731706,East
1,147,0.0,0.0,267,0.0,0.0,10.102276884731706,East
1,147,7.419101832432244,7.419101832432244,268,3.3120990323358233,0.20973973101580334,9.892537153715903,East
1,147,5.156867266083324,-2.26223456634892,269,2.302172886644341,0.16128461838133745,9.731252535334566,East
